"DT_GERACAO","HH_GERACAO","ANO_ELEICAO","CD_TIPO_ELEICAO","NM_TIPO_ELEICAO","CD_ELEICAO","DS_ELEICAO","DT_ELEICAO","SG_UF","SG_UE","NM_UE","SQ_CANDIDATO","NR_ORDEM_CANDIDATO","CD_TIPO_BEM_CANDIDATO","DS_TIPO_BEM_CANDIDATO","DS_BEM_CANDIDATO","VR_BEM_CANDIDATO","DT_ULTIMA_ATUALIZACAO","HH_ULTIMA_ATUALIZACAO"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993031,4,13,"Terreno","2 LOTES NA RUA DAS PALMEIRAS, LOTES 11 E 15, BARRA DO SUL/SC","100000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993033,1,41,"Caderneta de poupança","Saldo em Cont Poupança na CEF","10,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993033,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","HB S 2019","48000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993033,3,12,"Casa","Geminado 89 m² na Rua Adhemar José Demate Filho n 45 Bairro Jarivatuba","120000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993033,4,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente no Banco do Brasil","15,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993033,5,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente NUBANK","3,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993034,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Honda CRV, 2010, prata, placa MIJ 9510","50000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993034,2,41,"Caderneta de poupança","Banco do Brasil, Ag. 92140, Conta 54488","27000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993034,3,41,"Caderneta de poupança","Caixa Econômica Federal, Agência 1637, Conta 00031931-5","1800,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,1,11,"Apartamento","APARTAMENTO E BOX DE GARAGEM SITUADOS A RUA IGUACU N. 143 - AP 404 BLOCO B - EDIFICIO CANADA - SANTO ANTONIO - JOINVILLE - SCS. REGISTRO APARTAMENTO: 102.822 - REGISTRO BOX GARAGEM: 102.823","117929,66","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,2,11,"Apartamento","APARTAMENTO N. 202 E BOX DE GARAGEM N. 03 DO CONDOMINIO RESIDENCIAL ZIETZ, SITUADO A RUA MANOEL SILVEIRA N. 152 - BAIRRO JARDIM SOFIA - JOINVILLE - SC. MATRICULADO NO REGISTRO DE IMOVEIS SOB N. 144.03","83977,51","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,3,12,"Casa","CASA SITUADA A RUA IRACEMA LUCKOW N. 45 - JARDIM SOFIA - JOINVILLE SC. MATRICULADO NO REGISTRO DE IMOVEIS SOB N. 108 .359","106342,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,4,13,"Terreno","20% DE UM TERRENO LOCALIZADO NO LUGAR TRES BARRAS NO MUNICIPIO DE GARUVA/SC, EM FRENTE A IGREJA CATOLICA TRES BARRAS E TAMBEM EM FRENTE A ESTRADA QUE DA ACESSO A RODOVIA FEDERAL BR101 QUE PASSA AO LAD","10200,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,5,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","PEUGEOT 208 ACTIVE PACK 1.2 MEC 2016/2017.","46559,51","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,6,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","PEUGEOT 2008 ALURE 2018/2019.","69900,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,7,23,"Embarcação","BARCO EM CASCO DE ALUMINIO DE 5, 5 METROS COM MOTOR DE 15 HP.","5500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,8,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","CARRETA RODOVIARIA PARA BARCO","1500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,9,41,"Caderneta de poupança","SALDO OEM CADERNETA DE POUPANCA VINCULADA A CONTA CORRENTE BANCO ITAÚ","36059,34","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,10,63,"Dinheiro em espécie - moeda nacional","DINHEIRO EM ESPÉCIE (REAIS)","8000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,11,11,"Apartamento","APARTAMENTO N. 101 E BOX DE GARAGEM N. 06 DO CONDOMINIO RESIDENCIAL ZIETZ, SITUADO A RUA MANOEL SILVEIRA N. 152 - BAIRRO JARDIM SOFIA - JOINVILLE - SC. MATRICULADO NO REGISTRO DE IMOVEIS SOB N. 144.03","83977,51","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,12,11,"Apartamento","APARTAMENTO N. 301 E BOX DE GARAGEM N. 02 DO CONDOMINIO RESIDENCIAL ZIETZ, SITUADO A RUA MANOEL SILVEIRA N. 152 - BAIRRO JARDIM SOFIA - JOINVILLE - SC. MATRICULADO NO REGISTRO DE IMOVEIS SOB N. 144.03","83977,51","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,13,61,"Depósito bancário em conta corrente no País","SALDO EXISTENTE EM CONTA CORRENTE - BANCO ITAU.","1564,94","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,14,11,"Apartamento","APARTAMENTO N. 201 E BOX DE GARAGEM N. 04 DO CONDOMINIO RESIDENCIAL ZIETZ, SITUADO A RUA MANOEL SILVEIRA N. 152 - BAIRRO JARDIM SOFIA - JOINVILLE - SC. MATRICULADO NO REGISTRO DE IMOVEIS SOB N. 144.03","83977,51","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993035,15,12,"Casa","CASA DE PRAIA NA CIDADE DE ITAPOA SC - LOCALIZADA A RUA NOSSA SENHORA APARECIDA, 651 CAMBIJU. MATRICULADO NO REGISTRO DE IMOVEIS SOB N. 98.419","50420,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993036,1,39,"Outras participações societárias","99% da empresa Venturi Show Home Com. Ltda CNPJ 00149340000189","88000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993036,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Pajero GLS, 2008, placa MEG 7655","35000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993036,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Effa K01, 2013","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993038,1,11,"Apartamento","Rua Presidente Campos Salles, n.. 142, Apto. 1A 101","130000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993039,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Chevrolet C Modelo: Onix Ano: 2014","32000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993039,2,61,"Depósito bancário em conta corrente no País","Banco Inter","1563,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993039,3,61,"Depósito bancário em conta corrente no País","Banco Santander","2321,94","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993039,4,63,"Dinheiro em espécie - moeda nacional","Dinheiro em espécie","4500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993039,5,61,"Depósito bancário em conta corrente no País","Banco do Brasil, CC:00000107733, AG: 0038","0,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993040,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Citroen Aircross 2016","46000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993040,2,61,"Depósito bancário em conta corrente no País","Bradesco Ag. 358, CC 78425-7","10000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993040,3,61,"Depósito bancário em conta corrente no País","Banco do Brasil, Ag. 38-8, Conta 78425-7","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993040,4,61,"Depósito bancário em conta corrente no País","Banco do Brasil, Ag. 338, 784257","4000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993040,5,61,"Depósito bancário em conta corrente no País","Bradesco, Ag. 358, CC40002","15000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993041,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","UMA HONDA TWISTER 250 2007 COR PRATA PLACA MFH 5599","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993041,2,39,"Outras participações societárias","99% DAS COTAS DA EMPRESA INTERACTOS DESENVOLVIMENTOHUMANO LTDA ME - CNPJ 07.034.480/0001-50","9900,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993041,3,61,"Depósito bancário em conta corrente no País","Banco do Brasil, Agência: 3539 Conta: 24435-X","3539,24","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993041,4,41,"Caderneta de poupança","Caixa Econômica Federal, Agência: 4123 Conta: 01300000594-2","8722,34","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993041,5,12,"Casa","SITO A RUA ANTONIA ALVINA COSTA, 221 - NOVA BRASILIA QUITADOREALIZADA BENFEITORIAS EM 2012/2013","370000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993041,6,41,"Caderneta de poupança","Banco do Brasil, Agência: 3539 Conta: 24435-X","19466,21","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993041,7,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","HONDA CB 400 ANO 1984 MODELO 1984 PLACA LYW7701","2500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993042,1,41,"Caderneta de poupança","POUPANÇA OURO Banco do Brasil Agência 0038 Conta Corrente 76992-4","7,50","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993042,2,49,"Outras aplicações e Investimentos","BB LCI POS FIXADA COM RESGATE","4015,08","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993042,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","RENAULT CLIO CAMPUS 1.0 2010/2011 Renavam: 234082399 Placa: NNF7874","19000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993042,4,49,"Outras aplicações e Investimentos","BB LCI POS FIXADA COM RESGATE","41944,34","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993042,5,32,"Quotas ou quinhões de capital","20% da WANT ACCESSIBILITY TREINAMENTOS E DESENVOLVIMENTO PESSOAL LTDA. CNPJ: 34.308.355/0001-64","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993043,1,61,"Depósito bancário em conta corrente no País","Banco do Brasil, Ag. 5214-0, C/C 16.350-3","100,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993043,2,41,"Caderneta de poupança","Caixa Econômica Federal, Ag. 0419, C/P 00304751-2","50,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993044,1,12,"Casa","50% de uma casa na Rua Presidente Vargas, 146, Casa 48","1800000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993045,1,11,"Apartamento","70 m² na Rua Bento Torquato da Rocha n 362 Vila Nova Joinville -SC","91274,53","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993045,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","CItroen C3 2019 Placa QJT2961","59990,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993045,3,13,"Terreno","Ubatuba - São Francisco do Sul - SC","92274,98","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993045,4,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente no Banco do Brasil","9000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993045,5,41,"Caderneta de poupança","Saldo em Conta Poupança CEF","1563,51","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993046,1,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente no Banco Santander","1,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993046,2,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente no Banco do Brasil","2000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993046,3,12,"Casa","200 m² na Rua Cidade de Ivaí n 08 Bairro Profipo - Joinville - SC","250000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993046,4,39,"Outras participações societárias","1% de Cota de Participação na empresa JMP Tele Entregas","1700,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,1,61,"Depósito bancário em conta corrente no País","SALDO EM CONTA CORRENTE BANCO 001 AGÊNCIA 4773 CONTA 1905-4","890,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,2,11,"Apartamento","APARTAMENTO N 102 RUA BIGUAÇU N 523 BAIRRO ITAJUBA BARRA VELHA-SC 60,14M²","165000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,3,39,"Outras participações societárias","PARTICIPAÇÃO SOCIETÁRIA R A CONTABILIDADE EMPRESARIAL CNPJ 20969054000177 50% DAS COTAS","55000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,4,61,"Depósito bancário em conta corrente no País","SALDO EM CONTA CORRENTE BANCO SANTANDER","500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,5,12,"Casa","IMÓVEL GEMINADO 137,9 M² Rua LANDMAIN 476 CASA 03 COSTA E SILVA Joinville-SC","439000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,6,39,"Outras participações societárias","PARTICIPAÇÃO SOCIETÁRIA R A CONTABILIDADE CNPJ 08225630000176 50% DAS COTAS","50000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,7,39,"Outras participações societárias","PARTICIPAÇÃO SOCIETÁRIA R A CONSULTORIA LTDA ¿ ME CNPJ 08578487000104 50% DO CAPITAL","2500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,8,49,"Outras aplicações e Investimentos","APLICAÇÃO CAIXA ECONÔMICA FEDERAL","2000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,9,61,"Depósito bancário em conta corrente no País","SALDO EM CONTA CORRENTE BANCO BRADESCO","180,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,10,61,"Depósito bancário em conta corrente no País","SALDO EM CONTA CORRENTE SICREDI","5080,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993047,11,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","PEUGEOT 2018 PLACA KYA1986","76000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993048,1,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente SICOOB","3500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993048,2,41,"Caderneta de poupança","Saldo em Conta Poupança CEF","100,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993049,1,61,"Depósito bancário em conta corrente no País","Banco do Brasil, CC 1244143-0, Ag. 5214-0","1600,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993049,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Santana 1999/2000, placa AIX 5648","10000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993049,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VW Santana CS 1985 placa LYE 2954","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993049,4,49,"Outras aplicações e Investimentos","Titulo de capitalizacao","1000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993049,5,64,"Dinheiro em espécie - moeda estrangeira","Oitocentos dolares americanos","4328,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993050,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Corsa 2006 Placa MFH8602","12000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993050,2,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente","1700,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993051,1,11,"Apartamento","apartamento com área total de 66,1 m²","135000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993051,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","SUV - RENAULT - DUSTER - 2019","68000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993051,3,49,"Outras aplicações e Investimentos","Investimento Banco Bradesco","50000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993051,4,49,"Outras aplicações e Investimentos","Investimento Caixa Econômica Federal","70000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993052,1,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente Banco do Brasil","8000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993052,2,12,"Casa","Casa 240 m² na Rua Araceli Aparecida Vieira n 28 Bairro Petrópolis Joinville - SC","400000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993052,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Renault Clio 2008 Placa KXF1328","14000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993052,4,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Fiat Uno 2018 Placa PZP2999","32000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993052,5,61,"Depósito bancário em conta corrente no País","Saldo em Conta Corrente Banco BMG","100,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000993053,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Corsa vermelho, 2000 placa AJQ 0482","20000,00","29/10/2020","11:39:34"
